Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-0596,2025-08-28,1143,Customer 1143,East,Bihar,Patna,Furniture,Table Lamp,4,2439.84,0.05,9271.39,704.41
ORD-0597,2025-08-07,1237,Customer 1237,North,Uttar Pradesh,Lucknow,Technology,Headphones,5,1956.05,0.0,9780.25,1774.24
ORD-0598,2025-09-13,1101,Customer 1101,South,Kerala,Thiruvananthapuram,Home Appliances,Vacuum Cleaner,1,5867.07,0.1,5280.36,1102.87
ORD-0599,2025-11-29,1226,Customer 1226,North,Punjab,Ludhiana,Home Appliances,Electric Kettle,2,2322.67,0.15,3948.54,239.74
ORD-0600,2025-07-19,1105,Customer 1105,West,Goa,Panaji,Technology,Laptop,5,82176.14,0.0,410880.7,71533.43
ORD-0601,2025-01-04,1010,Customer 1010,West,Gujarat,Ahmedabad,Technology,Headphones,2,1472.56,0.05,2797.86,345.16
ORD-0602,2025-05-26,1053,Customer 1053,North,Delhi,New Delhi,Technology,Keyboard,3,2405.84,0.0,7217.52,638.55
ORD-0603,2025-07-26,1178,Customer 1178,North,Haryana,Gurugram,Home Appliances,Vacuum Cleaner,4,7283.31,0.0,29133.24,2768.09
ORD-0604,2025-12-10,1091,Customer 1091,North,Uttar Pradesh,Lucknow,Office Supplies,Printer Paper,3,480.89,0.1,1298.4,64.19
ORD-0605,2025-07-18,1068,Customer 1068,North,Haryana,Gurugram,Office Supplies,Stapler,2,428.21,0.0,856.42,156.91
ORD-0606,2025-06-26,1216,Customer 1216,West,Gujarat,Ahmedabad,Office Supplies,Pen Set,4,243.89,0.1,878.0,150.47
ORD-0607,2025-08-02,1195,Customer 1195,South,Telangana,Hyderabad,Home Appliances,Air Cooler,1,7749.01,0.15,6586.66,946.84
ORD-0608,2025-02-13,1095,Customer 1095,East,Jharkhand,Ranchi,Office Supplies,File Folder,2,155.71,0.1,280.28,8.68
ORD-0609,2025-11-29,1037,Customer 1037,West,Maharashtra,Pune,Technology,Headphones,3,2968.44,0.0,8905.32,635.11
ORD-0610,2025-04-27,1249,Customer 1249,North,Uttar Pradesh,Lucknow,Home Appliances,Electric Kettle,4,2064.46,0.15,7019.16,301.94
ORD-0611,2025-01-10,1138,Customer 1138,West,Maharashtra,Pune,Technology,Headphones,3,6905.53,0.0,20716.59,1006.55
ORD-0612,2025-05-25,1009,Customer 1009,South,Kerala,Kochi,Office Supplies,File Folder,5,42.72,0.0,213.6,20.75
ORD-0613,2025-05-21,1161,Customer 1161,East,Odisha,Bhubaneswar,Office Supplies,Pen Set,1,327.37,0.1,294.63,67.05
ORD-0614,2025-01-21,1219,Customer 1219,North,Haryana,Faridabad,Office Supplies,Notebook,4,330.27,0.2,1056.86,141.09
ORD-0615,2025-10-04,1120,Customer 1120,East,West Bengal,Kolkata,Furniture,Office Chair,2,9891.95,0.2,15827.12,2847.24
ORD-0616,2025-02-09,1233,Customer 1233,South,Kerala,Kozhikode,Technology,Keyboard,3,2014.0,0.05,5739.9,393.35
ORD-0617,2025-07-17,1112,Customer 1112,South,Kerala,Kozhikode,Home Appliances,Vacuum Cleaner,3,7587.11,0.05,21623.26,3847.73
ORD-0618,2025-07-10,1118,Customer 1118,East,Bihar,Patna,Office Supplies,Pen Set,2,484.3,0.1,871.74,45.55
ORD-0619,2025-09-03,1167,Customer 1167,West,Maharashtra,Mumbai,Office Supplies,Stapler,3,198.12,0.15,505.21,38.01
ORD-0620,2025-08-04,1196,Customer 1196,South,Telangana,Hyderabad,Technology,Headphones,5,2518.11,0.1,11331.5,1863.9
ORD-0621,2025-10-13,1017,Customer 1017,East,Odisha,Bhubaneswar,Technology,Keyboard,3,1006.83,0.05,2869.47,301.81
ORD-0622,2025-08-02,1163,Customer 1163,East,Jharkhand,Ranchi,Office Supplies,Stapler,3,232.88,0.15,593.84,55.77
ORD-0623,2025-04-13,1096,Customer 1096,West,Rajasthan,Jaipur,Technology,Monitor,4,15667.22,0.15,53268.55,2453.05
ORD-0624,2025-11-06,1072,Customer 1072,North,Punjab,Ludhiana,Office Supplies,Notebook,2,180.45,0.0,360.9,45.71
ORD-0625,2025-02-04,1179,Customer 1179,South,Telangana,Hyderabad,Office Supplies,Notebook,2,146.86,0.05,279.03,50.93
ORD-0626,2025-07-25,1235,Customer 1235,East,Odisha,Bhubaneswar,Technology,Mouse,4,722.45,0.0,2889.8,584.77
ORD-0627,2025-05-13,1106,Customer 1106,West,Goa,Panaji,Office Supplies,Notebook,4,131.91,0.05,501.26,109.8
ORD-0628,2025-10-24,1062,Customer 1062,South,Kerala,Kozhikode,Furniture,Table Lamp,3,2096.85,0.0,6290.55,1127.73
ORD-0629,2025-02-13,1162,Customer 1162,South,Karnataka,Mysuru,Furniture,Filing Cabinet,2,8756.52,0.05,16637.39,3356.14
ORD-0630,2025-05-25,1176,Customer 1176,North,Uttar Pradesh,Lucknow,Office Supplies,Pen Set,5,317.92,0.0,1589.6,163.09
ORD-0631,2025-08-07,1137,Customer 1137,North,Uttar Pradesh,Noida,Furniture,Bookshelf,5,6933.43,0.05,32933.79,6506.91
ORD-0632,2025-06-25,1168,Customer 1168,North,Delhi,New Delhi,Office Supplies,Stapler,3,208.04,0.1,561.71,93.05
ORD-0633,2025-08-20,1164,Customer 1164,West,Gujarat,Ahmedabad,Furniture,Filing Cabinet,1,5548.15,0.1,4993.34,226.71
ORD-0634,2025-04-17,1022,Customer 1022,West,Rajasthan,Udaipur,Home Appliances,Air Cooler,3,9645.25,0.05,27488.96,4484.73
ORD-0635,2025-09-25,1181,Customer 1181,North,Delhi,New Delhi,Office Supplies,File Folder,5,168.11,0.0,840.55,145.07
ORD-0636,2025-08-06,1005,Customer 1005,West,Goa,Panaji,Technology,Keyboard,3,1999.99,0.0,5999.97,779.16
ORD-0637,2025-03-11,1066,Customer 1066,North,Haryana,Gurugram,Office Supplies,Pen Set,1,149.85,0.1,134.86,6.96
ORD-0638,2025-04-01,1125,Customer 1125,North,Haryana,Faridabad,Home Appliances,Blender,2,6998.72,0.1,12597.7,1731.01
ORD-0639,2025-04-24,1022,Customer 1022,North,Uttar Pradesh,Lucknow,Home Appliances,Vacuum Cleaner,5,5343.77,0.1,24046.97,1376.93
ORD-0640,2025-10-27,1176,Customer 1176,West,Gujarat,Ahmedabad,Office Supplies,Printer Paper,2,338.13,0.0,676.26,98.57
ORD-0641,2025-04-02,1069,Customer 1069,North,Uttar Pradesh,Lucknow,Furniture,Filing Cabinet,5,6161.78,0.1,27728.01,4523.24
ORD-0642,2025-02-16,1007,Customer 1007,South,Telangana,Hyderabad,Technology,Keyboard,5,940.36,0.05,4466.71,754.99
ORD-0643,2025-03-05,1147,Customer 1147,East,Bihar,Patna,Home Appliances,Microwave,5,16582.07,0.0,82910.35,9953.92
ORD-0644,2025-12-24,1097,Customer 1097,East,Bihar,Patna,Home Appliances,Vacuum Cleaner,2,5749.6,0.0,11499.2,1374.27
ORD-0645,2025-12-04,1111,Customer 1111,East,Bihar,Patna,Furniture,Bookshelf,3,9178.74,0.0,27536.22,3792.68
ORD-0646,2025-07-10,1195,Customer 1195,South,Telangana,Hyderabad,Technology,Keyboard,3,874.63,0.0,2623.89,350.77
ORD-0647,2025-07-08,1230,Customer 1230,South,Telangana,Hyderabad,Technology,Monitor,2,12577.21,0.05,23896.7,5117.17
ORD-0648,2025-08-06,1238,Customer 1238,West,Gujarat,Ahmedabad,Home Appliances,Blender,5,6247.73,0.1,28114.78,3175.95
ORD-0649,2025-09-16,1144,Customer 1144,East,West Bengal,Kolkata,Technology,Keyboard,4,1988.32,0.2,6362.62,1381.91
ORD-0650,2025-12-24,1062,Customer 1062,South,Tamil Nadu,Coimbatore,Furniture,Bookshelf,1,11016.96,0.0,11016.96,1668.0
ORD-0651,2025-09-05,1192,Customer 1192,South,Karnataka,Bengaluru,Technology,Keyboard,4,1625.24,0.1,5850.86,893.17
ORD-0652,2025-10-19,1080,Customer 1080,South,Kerala,Thiruvananthapuram,Technology,Monitor,4,11462.76,0.05,43558.49,9353.74
ORD-0653,2025-01-14,1159,Customer 1159,East,Odisha,Bhubaneswar,Technology,Mouse,5,857.43,0.05,4072.79,636.88
ORD-0654,2025-08-08,1220,Customer 1220,West,Maharashtra,Nagpur,Furniture,Filing Cabinet,5,11077.08,0.0,55385.4,6557.75
ORD-0655,2025-05-09,1117,Customer 1117,North,Delhi,New Delhi,Furniture,Desk,2,14692.53,0.05,27915.81,2653.47
ORD-0656,2025-03-28,1082,Customer 1082,South,Tamil Nadu,Coimbatore,Furniture,Filing Cabinet,2,5505.93,0.1,9910.67,1999.06
ORD-0657,2025-04-26,1117,Customer 1117,North,Haryana,Gurugram,Technology,Laptop,5,68191.71,0.0,340958.55,61769.42
ORD-0658,2025-01-24,1193,Customer 1193,North,Punjab,Amritsar,Furniture,Table Lamp,2,2445.65,0.1,4402.17,960.8
ORD-0659,2025-09-06,1015,Customer 1015,South,Karnataka,Mysuru,Technology,Keyboard,2,1768.63,0.1,3183.53,311.3
ORD-0660,2025-04-13,1226,Customer 1226,South,Karnataka,Mysuru,Office Supplies,File Folder,1,89.64,0.1,80.68,5.55
ORD-0661,2025-03-20,1176,Customer 1176,South,Kerala,Kochi,Office Supplies,Notebook,2,324.89,0.0,649.78,140.47
ORD-0662,2025-02-25,1188,Customer 1188,North,Delhi,New Delhi,Home Appliances,Air Cooler,3,9733.62,0.0,29200.86,2386.0
ORD-0663,2025-11-03,1128,Customer 1128,North,Delhi,New Delhi,Furniture,Bookshelf,3,9869.14,0.15,25166.31,3891.35
ORD-0664,2025-01-22,1169,Customer 1169,South,Tamil Nadu,Coimbatore,Home Appliances,Vacuum Cleaner,2,11771.24,0.1,21188.23,3443.68
ORD-0665,2025-07-07,1080,Customer 1080,North,Delhi,New Delhi,Furniture,Desk,3,19485.87,0.2,46766.09,2889.2
ORD-0666,2025-01-02,1103,Customer 1103,North,Haryana,Faridabad,Furniture,Bookshelf,3,5788.9,0.15,14761.69,2792.11
ORD-0667,2025-04-16,1250,Customer 1250,West,Maharashtra,Mumbai,Technology,Mouse,2,1716.7,0.2,2746.72,214.56
ORD-0668,2025-01-29,1185,Customer 1185,South,Kerala,Thiruvananthapuram,Home Appliances,Air Cooler,5,8463.05,0.05,40199.49,3424.0
ORD-0669,2025-06-21,1242,Customer 1242,East,Odisha,Bhubaneswar,Office Supplies,File Folder,3,131.32,0.05,374.26,61.0
ORD-0670,2025-02-27,1020,Customer 1020,South,Tamil Nadu,Chennai,Technology,Monitor,1,19471.45,0.0,19471.45,2089.51
ORD-0671,2025-08-24,1098,Customer 1098,East,Jharkhand,Ranchi,Home Appliances,Vacuum Cleaner,5,6357.46,0.2,25429.84,5773.45
ORD-0672,2025-05-11,1029,Customer 1029,South,Tamil Nadu,Coimbatore,Furniture,Bookshelf,2,7026.52,0.0,14053.04,1157.2
ORD-0673,2025-10-27,1231,Customer 1231,North,Haryana,Gurugram,Furniture,Table Lamp,3,2587.95,0.05,7375.66,518.86
ORD-0674,2025-11-29,1210,Customer 1210,West,Gujarat,Surat,Home Appliances,Air Cooler,5,11012.98,0.1,49558.41,9157.33
ORD-0675,2025-02-24,1198,Customer 1198,North,Punjab,Amritsar,Technology,Monitor,3,21950.92,0.05,62560.12,11861.87
ORD-0676,2025-01-11,1204,Customer 1204,South,Kerala,Thiruvananthapuram,Office Supplies,Stapler,2,257.74,0.0,515.48,39.27
ORD-0677,2025-09-12,1235,Customer 1235,West,Gujarat,Surat,Furniture,Filing Cabinet,5,7880.15,0.1,35460.68,1803.61
ORD-0678,2025-11-24,1207,Customer 1207,West,Maharashtra,Nagpur,Home Appliances,Blender,3,2543.1,0.0,7629.3,1124.35
ORD-0679,2025-06-18,1188,Customer 1188,South,Kerala,Kozhikode,Home Appliances,Microwave,1,12426.94,0.1,11184.25,776.39
ORD-0680,2025-08-08,1106,Customer 1106,East,West Bengal,Kolkata,Furniture,Table Lamp,5,2608.86,0.05,12392.08,889.92
ORD-0681,2025-08-30,1018,Customer 1018,West,Maharashtra,Nagpur,Technology,Keyboard,5,1828.24,0.05,8684.14,1910.59
ORD-0682,2025-02-15,1134,Customer 1134,South,Tamil Nadu,Chennai,Technology,Laptop,2,63045.2,0.1,113481.36,16548.73
ORD-0683,2025-03-11,1186,Customer 1186,West,Gujarat,Ahmedabad,Furniture,Office Chair,2,12396.66,0.1,22313.99,3404.09
ORD-0684,2025-08-21,1213,Customer 1213,North,Delhi,New Delhi,Office Supplies,Printer Paper,2,561.19,0.0,1122.38,82.35
ORD-0685,2025-08-18,1035,Customer 1035,West,Gujarat,Surat,Technology,Monitor,3,10094.77,0.2,24227.45,4083.23
ORD-0686,2025-05-13,1073,Customer 1073,West,Gujarat,Ahmedabad,Technology,Keyboard,3,1141.82,0.1,3082.91,533.01
ORD-0687,2025-10-24,1077,Customer 1077,South,Telangana,Hyderabad,Office Supplies,File Folder,2,43.45,0.05,82.56,6.47
ORD-0688,2025-05-23,1240,Customer 1240,South,Kerala,Kozhikode,Office Supplies,Printer Paper,4,332.72,0.15,1131.25,137.74
ORD-0689,2025-11-18,1215,Customer 1215,South,Telangana,Hyderabad,Home Appliances,Electric Kettle,3,2138.26,0.2,5131.82,756.12
ORD-0690,2025-10-21,1090,Customer 1090,North,Haryana,Faridabad,Home Appliances,Blender,5,6554.68,0.05,31134.73,6669.96
ORD-0691,2025-01-17,1173,Customer 1173,East,Jharkhand,Ranchi,Home Appliances,Air Cooler,3,7786.75,0.15,19856.21,3513.43
ORD-0692,2025-03-10,1011,Customer 1011,North,Delhi,New Delhi,Home Appliances,Vacuum Cleaner,3,10674.43,0.05,30422.13,6776.39
ORD-0693,2025-01-31,1188,Customer 1188,West,Goa,Panaji,Furniture,Filing Cabinet,3,6287.56,0.0,18862.68,2353.0
ORD-0694,2025-12-07,1180,Customer 1180,North,Punjab,Amritsar,Office Supplies,File Folder,5,139.92,0.15,594.66,104.12
ORD-0695,2025-08-13,1067,Customer 1067,South,Kerala,Kochi,Technology,Monitor,1,11241.02,0.15,9554.87,1567.69
ORD-0696,2025-10-05,1005,Customer 1005,East,Odisha,Bhubaneswar,Office Supplies,Pen Set,5,112.54,0.0,562.7,75.76
ORD-0697,2025-07-31,1178,Customer 1178,East,Jharkhand,Ranchi,Technology,Laptop,4,77600.61,0.05,294882.32,33444.41
ORD-0698,2025-06-27,1215,Customer 1215,North,Uttar Pradesh,Noida,Technology,Mouse,5,1745.16,0.15,7416.93,1346.55
ORD-0699,2025-11-01,1210,Customer 1210,South,Telangana,Hyderabad,Technology,Laptop,2,79663.83,0.1,143394.89,9432.26
ORD-0700,2025-09-27,1245,Customer 1245,South,Kerala,Kozhikode,Home Appliances,Microwave,1,8789.3,0.0,8789.3,1151.03
ORD-0701,2025-06-30,1019,Customer 1019,East,Odisha,Bhubaneswar,Furniture,Filing Cabinet,5,12249.2,0.05,58183.7,2781.79
ORD-0702,2025-01-17,1182,Customer 1182,East,West Bengal,Kolkata,Technology,Laptop,3,54533.49,0.1,147240.42,19760.41
ORD-0703,2025-01-11,1085,Customer 1085,South,Telangana,Hyderabad,Home Appliances,Microwave,3,15784.28,0.0,47352.84,6255.53
ORD-0704,2025-01-12,1168,Customer 1168,South,Telangana,Hyderabad,Office Supplies,Pen Set,3,278.92,0.2,669.41,78.72
ORD-0705,2025-05-17,1066,Customer 1066,East,West Bengal,Kolkata,Technology,Keyboard,4,1895.26,0.0,7581.04,1035.77
ORD-0706,2025-08-25,1226,Customer 1226,North,Punjab,Amritsar,Office Supplies,Notebook,2,300.94,0.1,541.69,32.61
ORD-0707,2025-09-30,1224,Customer 1224,West,Maharashtra,Pune,Office Supplies,Pen Set,4,132.78,0.0,531.12,101.35
ORD-0708,2025-02-06,1082,Customer 1082,East,Jharkhand,Ranchi,Technology,Keyboard,2,1588.38,0.05,3017.92,113.79
ORD-0709,2025-09-24,1235,Customer 1235,South,Kerala,Kozhikode,Furniture,Bookshelf,1,10293.78,0.1,9264.4,1000.2
ORD-0710,2025-01-29,1207,Customer 1207,North,Delhi,New Delhi,Office Supplies,Pen Set,2,178.0,0.05,338.2,49.43
ORD-0711,2025-11-27,1090,Customer 1090,South,Karnataka,Bengaluru,Furniture,Desk,4,12424.99,0.0,49699.96,9261.17
ORD-0712,2025-07-10,1227,Customer 1227,South,Tamil Nadu,Coimbatore,Office Supplies,Printer Paper,4,466.09,0.0,1864.36,119.0
ORD-0713,2025-07-30,1015,Customer 1015,North,Punjab,Amritsar,Office Supplies,Notebook,5,121.79,0.05,578.5,52.02
ORD-0714,2025-05-01,1009,Customer 1009,South,Telangana,Hyderabad,Home Appliances,Air Cooler,3,12098.66,0.1,32666.38,3138.35
ORD-0715,2025-08-02,1006,Customer 1006,West,Rajasthan,Udaipur,Technology,Laptop,3,80296.37,0.1,216800.2,19680.28
ORD-0716,2025-06-05,1222,Customer 1222,East,Bihar,Patna,Technology,Laptop,4,54642.57,0.0,218570.28,26496.19
ORD-0717,2025-10-07,1120,Customer 1120,East,West Bengal,Kolkata,Office Supplies,Printer Paper,2,649.94,0.0,1299.88,220.08
ORD-0718,2025-06-05,1107,Customer 1107,East,West Bengal,Kolkata,Furniture,Table Lamp,4,702.92,0.15,2389.93,342.72
ORD-0719,2025-07-29,1123,Customer 1123,South,Telangana,Hyderabad,Home Appliances,Vacuum Cleaner,2,12889.45,0.1,23201.01,4460.97
ORD-0720,2025-11-01,1225,Customer 1225,East,West Bengal,Kolkata,Home Appliances,Electric Kettle,2,1552.85,0.05,2950.41,357.43
ORD-0721,2025-02-22,1220,Customer 1220,West,Gujarat,Ahmedabad,Furniture,Table Lamp,2,2898.58,0.0,5797.16,601.52
ORD-0722,2025-09-07,1223,Customer 1223,North,Haryana,Faridabad,Furniture,Table Lamp,4,1066.07,0.05,4051.07,485.64
ORD-0723,2025-02-27,1106,Customer 1106,West,Gujarat,Surat,Office Supplies,File Folder,1,145.97,0.1,131.37,7.64
ORD-0724,2025-12-01,1119,Customer 1119,North,Haryana,Gurugram,Home Appliances,Air Cooler,3,7162.73,0.05,20413.78,2739.42
ORD-0725,2025-12-05,1240,Customer 1240,West,Gujarat,Ahmedabad,Technology,Keyboard,3,1043.04,0.05,2972.66,655.5
ORD-0726,2025-08-09,1236,Customer 1236,West,Goa,Panaji,Furniture,Bookshelf,3,6800.05,0.15,17340.13,864.17
ORD-0727,2025-09-03,1101,Customer 1101,West,Goa,Panaji,Furniture,Table Lamp,4,2095.62,0.15,7125.11,892.51
ORD-0728,2025-02-09,1033,Customer 1033,North,Haryana,Faridabad,Home Appliances,Electric Kettle,5,1435.74,0.1,6460.83,408.38
ORD-0729,2025-11-06,1181,Customer 1181,South,Karnataka,Bengaluru,Office Supplies,Pen Set,4,379.34,0.05,1441.49,220.38
ORD-0730,2025-08-23,1039,Customer 1039,East,Jharkhand,Ranchi,Furniture,Bookshelf,3,10223.28,0.05,29136.35,3633.75
ORD-0731,2025-09-30,1236,Customer 1236,East,Bihar,Patna,Home Appliances,Microwave,1,13242.55,0.1,11918.3,1160.82
ORD-0732,2025-07-05,1149,Customer 1149,North,Delhi,New Delhi,Home Appliances,Blender,5,2921.85,0.1,13148.32,2274.61
ORD-0733,2025-08-21,1010,Customer 1010,West,Gujarat,Surat,Home Appliances,Blender,3,5913.0,0.15,15078.15,958.83
ORD-0734,2025-11-08,1206,Customer 1206,West,Maharashtra,Pune,Furniture,Table Lamp,1,1136.85,0.05,1080.01,109.76
ORD-0735,2025-07-15,1087,Customer 1087,West,Gujarat,Ahmedabad,Technology,Mouse,4,502.32,0.05,1908.82,405.72
ORD-0736,2025-05-08,1007,Customer 1007,West,Goa,Panaji,Technology,Keyboard,3,1724.61,0.15,4397.76,935.37
ORD-0737,2025-10-19,1183,Customer 1183,North,Delhi,New Delhi,Technology,Monitor,1,15054.43,0.0,15054.43,1902.07
ORD-0738,2025-02-02,1232,Customer 1232,West,Rajasthan,Jaipur,Home Appliances,Air Cooler,4,15243.41,0.1,54876.28,3864.88
ORD-0739,2025-03-26,1247,Customer 1247,North,Delhi,New Delhi,Furniture,Bookshelf,5,10620.88,0.2,42483.52,8333.11
ORD-0740,2025-11-23,1047,Customer 1047,North,Haryana,Gurugram,Home Appliances,Electric Kettle,3,3481.21,0.05,9921.45,1913.88
ORD-0741,2025-12-03,1033,Customer 1033,East,Bihar,Patna,Home Appliances,Blender,2,4714.76,0.1,8486.57,1655.58
ORD-0742,2025-05-03,1064,Customer 1064,North,Delhi,New Delhi,Home Appliances,Microwave,5,13830.68,0.2,55322.72,8738.34
ORD-0743,2025-03-31,1100,Customer 1100,North,Delhi,New Delhi,Home Appliances,Vacuum Cleaner,4,7052.2,0.0,28208.8,1979.43
ORD-0744,2025-08-12,1103,Customer 1103,East,West Bengal,Kolkata,Home Appliances,Air Cooler,2,14986.98,0.0,29973.96,2909.64
ORD-0745,2025-12-11,1136,Customer 1136,South,Telangana,Hyderabad,Technology,Headphones,2,2249.07,0.1,4048.33,347.16
ORD-0746,2025-10-06,1133,Customer 1133,South,Karnataka,Mysuru,Technology,Mouse,1,1736.19,0.15,1475.76,234.47
ORD-0747,2025-02-08,1078,Customer 1078,East,Bihar,Patna,Home Appliances,Electric Kettle,5,2440.15,0.2,9760.6,1411.52
ORD-0748,2025-04-23,1122,Customer 1122,South,Tamil Nadu,Chennai,Furniture,Table Lamp,1,2358.82,0.0,2358.82,339.81
ORD-0749,2025-12-21,1138,Customer 1138,South,Kerala,Kozhikode,Home Appliances,Air Cooler,4,13320.92,0.15,45291.13,5151.13
ORD-0750,2025-09-24,1138,Customer 1138,West,Rajasthan,Udaipur,Technology,Mouse,3,1165.89,0.1,3147.9,537.65
ORD-0751,2025-03-23,1067,Customer 1067,North,Uttar Pradesh,Lucknow,Home Appliances,Air Cooler,5,12603.18,0.0,63015.9,4752.54
ORD-0752,2025-06-26,1039,Customer 1039,East,Bihar,Patna,Furniture,Table Lamp,1,2088.72,0.05,1984.28,248.51
ORD-0753,2025-01-25,1055,Customer 1055,North,Uttar Pradesh,Noida,Home Appliances,Vacuum Cleaner,2,12804.71,0.0,25609.42,1419.61
ORD-0754,2025-08-16,1191,Customer 1191,East,Bihar,Patna,Office Supplies,Notebook,4,327.09,0.15,1112.11,201.16
ORD-0755,2025-11-27,1199,Customer 1199,East,Odisha,Bhubaneswar,Home Appliances,Blender,5,3664.51,0.15,15574.17,2361.96
ORD-0756,2025-01-29,1075,Customer 1075,West,Goa,Panaji,Office Supplies,Printer Paper,2,633.91,0.1,1141.04,221.59
ORD-0757,2025-08-17,1077,Customer 1077,West,Gujarat,Surat,Home Appliances,Electric Kettle,2,1734.99,0.0,3469.98,381.29
ORD-0758,2025-12-25,1107,Customer 1107,South,Karnataka,Bengaluru,Technology,Keyboard,2,1792.55,0.0,3585.1,595.85
ORD-0759,2025-07-12,1127,Customer 1127,North,Delhi,New Delhi,Home Appliances,Blender,3,3703.41,0.1,9999.21,1823.43
ORD-0760,2025-07-25,1210,Customer 1210,North,Uttar Pradesh,Lucknow,Technology,Mouse,3,1175.56,0.0,3526.68,267.05
ORD-0761,2025-09-17,1086,Customer 1086,North,Punjab,Amritsar,Technology,Headphones,4,5948.73,0.0,23794.92,3912.7
ORD-0762,2025-12-03,1228,Customer 1228,North,Punjab,Ludhiana,Furniture,Table Lamp,5,2941.97,0.15,12503.37,697.09
ORD-0763,2025-03-20,1066,Customer 1066,North,Haryana,Gurugram,Home Appliances,Electric Kettle,4,2354.19,0.05,8945.92,826.46
ORD-0764,2025-11-30,1128,Customer 1128,North,Haryana,Gurugram,Technology,Monitor,3,13992.25,0.15,35680.24,6562.57
ORD-0765,2025-10-23,1221,Customer 1221,East,Jharkhand,Ranchi,Furniture,Table Lamp,1,1966.59,0.15,1671.6,129.39
ORD-0766,2025-12-22,1198,Customer 1198,South,Karnataka,Mysuru,Furniture,Desk,4,11625.28,0.15,39525.95,7416.04
ORD-0767,2025-03-29,1105,Customer 1105,South,Tamil Nadu,Coimbatore,Furniture,Office Chair,1,10455.25,0.1,9409.72,1750.73
ORD-0768,2025-07-23,1036,Customer 1036,South,Kerala,Thiruvananthapuram,Technology,Keyboard,3,1322.18,0.1,3569.89,378.94
ORD-0769,2025-07-03,1058,Customer 1058,North,Punjab,Amritsar,Office Supplies,Notebook,1,324.85,0.1,292.36,16.78
ORD-0770,2025-02-25,1067,Customer 1067,West,Rajasthan,Udaipur,Furniture,Bookshelf,3,7284.79,0.15,18576.21,3601.88
ORD-0771,2025-04-15,1082,Customer 1082,West,Rajasthan,Udaipur,Furniture,Desk,2,10590.55,0.05,20122.04,1859.11
ORD-0772,2025-09-14,1120,Customer 1120,West,Maharashtra,Pune,Furniture,Filing Cabinet,3,8120.47,0.1,21925.27,4178.08
ORD-0773,2025-05-09,1082,Customer 1082,South,Telangana,Hyderabad,Office Supplies,Stapler,1,333.3,0.15,283.3,9.71
ORD-0774,2025-06-01,1205,Customer 1205,East,Jharkhand,Ranchi,Office Supplies,File Folder,2,46.08,0.05,87.55,16.42
ORD-0775,2025-07-05,1081,Customer 1081,North,Delhi,New Delhi,Office Supplies,Pen Set,2,240.68,0.1,433.22,17.97
ORD-0776,2025-10-15,1160,Customer 1160,West,Gujarat,Surat,Furniture,Table Lamp,2,2404.03,0.1,4327.25,396.55
ORD-0777,2025-11-04,1231,Customer 1231,South,Telangana,Hyderabad,Furniture,Office Chair,3,9633.21,0.05,27454.65,4668.29
ORD-0778,2025-02-14,1168,Customer 1168,East,Jharkhand,Ranchi,Technology,Keyboard,4,1596.76,0.05,6067.69,570.79
ORD-0779,2025-08-27,1126,Customer 1126,South,Karnataka,Mysuru,Office Supplies,Notebook,5,239.65,0.15,1018.51,193.68
ORD-0780,2025-03-03,1214,Customer 1214,East,Odisha,Bhubaneswar,Technology,Laptop,5,66987.38,0.15,284696.36,41330.55
ORD-0781,2025-05-12,1248,Customer 1248,South,Telangana,Hyderabad,Office Supplies,Notebook,5,232.05,0.15,986.21,50.46
ORD-0782,2025-02-04,1028,Customer 1028,South,Karnataka,Bengaluru,Furniture,Office Chair,1,16241.59,0.1,14617.43,2944.56
ORD-0783,2025-11-16,1105,Customer 1105,North,Delhi,New Delhi,Office Supplies,Pen Set,1,334.94,0.0,334.94,75.8
ORD-0784,2025-08-13,1049,Customer 1049,West,Maharashtra,Mumbai,Furniture,Desk,3,16027.4,0.0,48082.2,10255.59
ORD-0785,2025-01-08,1079,Customer 1079,East,West Bengal,Kolkata,Furniture,Table Lamp,2,1360.66,0.1,2449.19,497.7
ORD-0786,2025-04-11,1170,Customer 1170,East,Odisha,Bhubaneswar,Home Appliances,Electric Kettle,5,1919.24,0.1,8636.58,585.96
ORD-0787,2025-11-13,1188,Customer 1188,West,Goa,Panaji,Technology,Laptop,4,79989.88,0.15,271965.59,46477.18
ORD-0788,2025-11-29,1065,Customer 1065,South,Tamil Nadu,Coimbatore,Furniture,Filing Cabinet,1,11195.22,0.05,10635.46,701.0
ORD-0789,2025-05-19,1098,Customer 1098,North,Delhi,New Delhi,Technology,Keyboard,4,1094.9,0.05,4160.62,441.02
ORD-0790,2025-07-24,1149,Customer 1149,South,Telangana,Hyderabad,Office Supplies,Notebook,3,128.51,0.0,385.53,16.64
ORD-0791,2025-12-22,1132,Customer 1132,South,Kerala,Kochi,Home Appliances,Blender,2,6797.51,0.1,12235.52,1541.52
ORD-0792,2025-05-10,1242,Customer 1242,South,Tamil Nadu,Coimbatore,Office Supplies,Printer Paper,2,457.04,0.0,914.08,202.56
ORD-0793,2025-11-21,1046,Customer 1046,West,Maharashtra,Pune,Furniture,Filing Cabinet,2,8512.59,0.0,17025.18,2879.41
